Start,End,Open,High,Low,Close,Volume,Market Cap
2016-02-05,2016-02-06,389.594,391.094,385.572,386.187,59222420.14134276,5875589088.319843
2016-02-06,2016-02-07,386.549,386.631,372.387,376.479,50298642.708333336,5723722427.870838
2016-02-07,2016-02-08,376.522,380.871,374.903,376.569,32041552.961672474,5731002291.294217
2016-02-08,2016-02-09,376.62,379.879,373.334,373.402,39386706.94444445,5733308715.696773
2016-02-09,2016-02-10,373.447,377.246,372.898,376.07,52096837.152777776,5691842199.259938
2016-02-10,2016-02-11,376.029,385.483,375.783,381.614,68664436.58536585,5770457909.462355
2016-02-11,2016-02-12,381.649,383.13,376.399,379.581,72195868.18181819,5784828987.727403
2016-02-12,2016-02-13,379.654,384.954,379.6,384.173,76832409.375,5815102096.147305
2016-02-13,2016-02-14,384.263,391.212,384.263,390.819,61988934.027777776,5927688219.233347
2016-02-14,2016-02-15,391.86,407.153,391.86,407.153,64288397.212543555,6095022708.424892
2016-02-15,2016-02-16,407.23,410.381,397.749,400.364,67486744.44444445,6156518863.819102
2016-02-16,2016-02-17,400.185,408.945,400.185,407.523,63576393.05555555,6177858607.458504
2016-02-17,2016-02-18,407.488,421.167,406.784,416.309,74079149.47735192,6314595879.624671
2016-02-18,2016-02-19,416.322,425.996,415.638,422.293,79243662.15277778,6413118634.988006
2016-02-19,2016-02-20,422.373,423.104,417.604,420.796,61806053.81944445,6415987862.966205
2016-02-20,2016-02-21,420.785,441.984,420.785,438.327,60756517.36111111,6568636750.013625
2016-02-21,2016-02-22,437.164,448.046,429.077,438.674,90779463.06620209,6693400905.532374
2016-02-22,2016-02-23,438.798,439.045,432.917,437.122,85271782.29166667,6658364774.180389
2016-02-23,2016-02-24,437.748,439.858,417.821,420.495,73160038.8888889,6534034503.280625
2016-02-24,2016-02-25,420.736,425.55,413.907,425.102,69253478.67132868,6434602764.175539
2016-02-25,2016-02-26,424.955,427.719,420.415,424.58,65748955.78947368,6467057912.701045
2016-02-26,2016-02-27,424.544,431.015,421.62,431.015,59079056.94444445,6490295205.466607
2016-02-27,2016-02-28,432.152,434.231,428.103,432.6,108173001.7361111,6586578987.222064
2016-02-28,2016-02-29,432.519,435.683,423.82,433.553,46834766.20209059,6559640938.599924
2016-02-29,2016-03-01,433.504,441.507,431.693,438.156,57918418.75,6671677554.830655
2016-03-01,2016-03-02,437.697,439.653,432.319,435.101,62204940.625,6650911162.223463
2016-03-02,2016-03-03,435.123,435.917,424.568,424.568,73767845.26315789,6603299005.179222
2016-03-03,2016-03-04,423.989,425.373,419.411,421.517,89831927.77777778,6450796314.691318
2016-03-04,2016-03-05,421.651,425.178,410.968,411.326,90064090.45936395,6440671761.161821
2016-03-05,2016-03-06,410.939,411.257,394.035,400.845,111919596.875,6189551375.550026
2016-03-06,2016-03-07,400.57,411.907,395.778,407.607,121444768.77192983,6198001539.390061
2016-03-07,2016-03-08,407.707,415.917,406.309,414.482,85912771.52777778,6286442470.264183
2016-03-08,2016-03-09,414.321,416.243,411.094,414.047,81362679.5138889,6328964732.52417
2016-03-09,2016-03-10,413.972,416.032,411.606,414.798,64637548.43205575,6322543668.856877
2016-03-10,2016-03-11,414.86,417.512,413.251,417.123,76580775.34722222,6347431860.817986
2016-03-11,2016-03-12,417.131,423.926,417.013,421.572,81702588.54166667,6441599959.151821
2016-03-12,2016-03-13,421.69,421.795,410.094,411.796,88847708.33333333,6347647086.779034
2016-03-13,2016-03-14,411.624,416.604,411.624,414.1,75499625.08710802,6338451520.227352
2016-03-14,2016-03-15,414.065,416.684,414.065,416.381,91310887.15277778,6364004073.6259775
2016-03-15,2016-03-16,416.438,418.131,414.985,416.702,77684040.625,6385552070.953406
2016-03-16,2016-03-17,416.83,417.686,415.912,417.078,64530772.82229965,6384440334.768196
2016-03-17,2016-03-18,417.011,420.997,417.011,420.654,74201573.94366197,6447472053.48566
2016-03-18,2016-03-19,420.621,420.621,406.137,409.636,89085957.9861111,6354553581.513639
2016-03-19,2016-03-20,409.548,410.984,407.23,410.519,87396928.125,6270117600.116032
2016-03-20,2016-03-21,410.444,414.625,410.401,414.01,50687778.39721254,6326838470.463714
2016-03-21,2016-03-22,413.755,413.755,410.381,413.304,51562446.376811594,6312403068.708048
2016-03-22,2016-03-23,413.307,418.375,412.531,418.018,66752441.90140845,6392276120.277064
2016-03-23,2016-03-24,418.089,419.268,417.364,418.01,57658206.271777004,6420688417.746695
2016-03-24,2016-03-25,418.041,418.68,415.486,416.386,64999179.51388889,6412075768.6135
2016-03-25,2016-03-26,416.394,418.08,415.558,417.222,56657612.891986065,6405720125.6117115
2016-03-26,2016-03-27,417.177,418.987,416.259,417.932,43923417.708333336,6415249231.504843
2016-03-27,2016-03-28,417.945,428.797,417.711,426.819,45146540.06968641,6477001029.591694
2016-03-28,2016-03-29,426.765,426.857,423.293,424.103,75087466.31944445,6529000688.040501
2016-03-29,2016-03-30,424.231,426.203,412.681,416.465,65777379.86111111,6453248380.261595
2016-03-30,2016-03-31,416.516,416.834,412.496,414.867,68924595.81881534,6384974078.974849
2016-03-31,2016-04-01,414.816,418.369,414.816,416.779,59758510.416666664,6418029700.38904
2016-04-01,2016-04-02,416.729,418.173,415.831,417.822,53367835.06944445,6416085729.804515
2016-04-02,2016-04-03,417.96,422.081,417.96,420.829,47537003.48432056,6481376410.232757
2016-04-03,2016-04-04,420.873,421.58,419.697,420.861,33961565.73426574,6478782222.8557205
2016-04-04,2016-04-05,420.904,422.343,419.601,421.486,40742629.92957746,6487267073.294499
2016-04-05,2016-04-06,421.444,424.257,420.614,423.994,53637693.26241135,6505524523.794092
2016-04-06,2016-04-07,424.03,424.527,422.729,423.256,59337751.219512194,6529467117.645196
2016-04-07,2016-04-08,423.413,423.657,420.518,422.649,53284911.14982578,6514715160.047823
2016-04-08,2016-04-09,422.745,425.361,419.635,420.25,56822006.29370629,6527203789.532831
2016-04-09,2016-04-10,420.349,420.891,416.515,419.342,54011850.52264808,6460153994.801792
2016-04-10,2016-04-11,419.411,422.435,419.257,421.512,55489735.314685315,6491423163.776447
2016-04-11,2016-04-12,421.564,422.739,420.533,422.376,60633932.98611111,6508472330.828653
2016-04-12,2016-04-13,422.483,427.277,422.483,425.334,56607360.06944445,6562665295.19383
2016-04-13,2016-04-14,425.19,426.658,422.916,423.764,66312944.94773519,6560288164.034968
2016-04-14,2016-04-15,423.734,425.371,423.013,424.155,55218203.81944445,6546402316.387081
2016-04-15,2016-04-16,424.282,429.928,424.282,429.751,45294543.05555555,6596832097.7932625
2016-04-16,2016-04-17,429.713,432.625,428.984,430.42,43754109.407665506,6642935104.191334
2016-04-17,2016-04-18,430.572,431.371,426.079,427.268,43374111.538461536,6622287049.858779
2016-04-18,2016-04-19,427.399,429.274,427.086,428.521,49539304.166666664,6616196915.802857
2016-04-19,2016-04-20,428.591,436.02,428.104,435.553,45999172.222222224,6634441343.370763
2016-04-20,2016-04-21,435.509,443.054,434.406,441.368,61871007.66550522,6759638179.644852
2016-04-21,2016-04-22,441.389,450.548,440.952,449.306,64274105.55555555,6862560344.312202
2016-04-22,2016-04-23,449.425,449.81,444.15,445.67,64649432.63888889,6902843738.549316
2016-04-23,2016-04-24,445.737,450.223,444.331,450.146,46811597.90940767,6906262482.511794
2016-04-24,2016-04-25,450.282,460.146,448.928,458.664,55660019.097222224,7019999427.101808
2016-04-25,2016-04-26,458.555,466.62,453.592,462.298,67819551.7361111,7106127885.955274
2016-04-26,2016-04-27,461.426,467.965,461.426,466.176,86860455.94405594,7190092591.846447
2016-04-27,2016-04-28,466.089,467.079,444.134,444.134,77010612.19512194,7118942755.955537
2016-04-28,2016-04-29,444.687,449.551,436.65,449.056,92573256.25,6894720243.93937
2016-04-29,2016-04-30,449.011,455.384,446.017,455.225,49408494.791666664,6979249293.776606
2016-04-30,2016-05-01,455.097,455.587,447.697,448.223,51610247.38675958,7013793271.394319
2016-05-01,2016-05-02,448.318,452.479,447.927,451.683,56931218.75,6984013242.224357
2016-05-02,2016-05-03,451.875,452.445,441.776,444.599,62697534.722222224,6923164288.197449
2016-05-03,2016-05-04,444.669,451.097,442.617,450.318,72760103.47222222,6931482120.597055
2016-05-04,2016-05-05,450.304,450.378,445.63,446.723,53766989.547038324,6942080719.597448
2016-05-05,2016-05-06,446.722,448.506,445.883,447.985,48683267.36111111,6936702992.445453
2016-05-06,2016-05-07,447.976,461.375,447.068,459.735,54223327.777777776,7010632587.830156
2016-05-07,2016-05-08,459.603,460.675,457.324,458.424,61750342.85714286,7118461956.247312
2016-05-08,2016-05-09,458.536,459.417,455.983,458.6,37175556.94444445,7104766438.570986
2016-05-09,2016-05-10,458.548,462.481,456.531,460.451,42556855.55555555,7114692353.145024
2016-05-10,2016-05-11,460.483,461.929,448.954,450.647,56435998.26388889,7074222180.249577
2016-05-11,2016-05-12,450.895,454.576,450.864,452.667,53579415.33101045,7038526747.442525
2016-05-12,2016-05-13,452.728,454.949,449.25,454.733,52739841.666666664,7012562784.148679
2016-05-13,2016-05-14,454.766,457.055,453.453,455.677,60983088.541666664,7075111193.672888
2016-05-14,2016-05-15,455.67,456.836,454.786,455.665,49905003.1358885,7083634041.511238
2016-05-15,2016-05-16,455.671,458.692,455.459,457.657,29540801.736111112,7098489482.947612
2016-05-16,2016-05-17,457.568,458.2,452.945,454.302,35892517.01388889,7099323229.539503
2016-05-17,2016-05-18,454.163,455.072,453.605,453.813,65207640.625,7063290859.899903
2016-05-18,2016-05-19,453.783,455.998,453.299,454.689,75890511.2033195,7073682204.579711
2016-05-19,2016-05-20,454.619,454.633,439.628,439.628,81419229.16666667,7005191280.4847975
2016-05-20,2016-05-21,438.715,444.054,437.389,442.446,99423136.45833333,6866403417.334153
2016-05-21,2016-05-22,442.676,443.778,441.706,443.23,60424859.93031359,6899444166.119086
2016-05-22,2016-05-23,443.188,443.427,439.035,439.442,35061346.527777776,6880695295.759077
2016-05-23,2016-05-24,439.323,444.345,438.823,444.28,44070797.916666664,6885380392.253331
2016-05-24,2016-05-25,444.155,447.1,443.93,446.036,54126966.666666664,6945112381.511251
2016-05-25,2016-05-26,445.981,450.298,445.981,449.538,65579425.78397212,6991967367.725384
2016-05-26,2016-05-27,449.599,453.644,447.896,453.376,62401027.43055555,7036199428.599842
2016-05-27,2016-05-28,453.384,478.149,453.384,473.73,133270755.90277778,7365645532.421189
2016-05-28,2016-05-29,473.464,533.473,472.699,530.623,148418362.36933798,7772887680.80971
2016-05-29,2016-05-30,530.04,553.96,512.179,525.58,154379312.5,8180835977.513887
2016-05-30,2016-05-31,526.233,544.349,522.963,534.696,128016110.41666667,8388061081.682201
2016-05-31,2016-06-01,533.864,546.618,520.662,531.433,98355895.1388889,8380687548.260258
2016-06-01,2016-06-02,531.386,543.08,525.636,537.859,123569464.80836236,8327980559.870527
2016-06-02,2016-06-03,536.92,540.352,533.078,538.017,70688274.30555555,8370134546.793167
2016-06-03,2016-06-04,537.972,574.638,536.92,569.098,82483117.0138889,8640630689.765676
2016-06-04,2016-06-05,569.194,590.132,564.238,573.18,115192012.19512194,8966237047.4408
2016-06-05,2016-06-06,572.727,582.808,569.178,575.039,80019398.6111111,9013842605.335482
2016-06-06,2016-06-07,574.977,586.47,574.602,585.485,70549452.08333333,9094631313.501274
2016-06-07,2016-06-08,585.537,590.259,567.514,576.534,81460987.84722222,9087885997.258823
2016-06-08,2016-06-09,576.597,582.839,573.13,581.799,91240129.61672474,9032075249.10616
2016-06-09,2016-06-10,581.645,582.203,570.951,574.648,68398935.41666667,9036068592.634325
2016-06-10,2016-06-11,574.63,579.127,573.325,577.568,60858311.458333336,9029352657.128572
2016-06-11,2016-06-12,577.47,607.116,577.47,607.116,57091339.721254356,9139178953.296247
2016-06-12,2016-06-13,606.727,684.844,606.727,672.285,171200411.1111111,10077445626.98659
2016-06-13,2016-06-14,672.784,716.004,664.487,704.294,246848329.8611111,10784305221.123457
2016-06-14,2016-06-15,704.376,704.504,662.804,685.823,208854826.3888889,10779610683.25599
2016-06-15,2016-06-16,685.559,696.303,672.561,694.053,142133917.07317072,10730410005.472843
2016-06-16,2016-06-17,694.469,773.722,694.469,766.15,197675551.56794426,11638822009.69572
2016-06-17,2016-06-18,766.308,775.356,716.556,749.353,301337187.5,11788124840.852558
2016-06-18,2016-06-19,748.909,777.99,733.929,756.483,278915933.7979094,11787221012.503662
2016-06-19,2016-06-20,756.227,766.621,745.628,763.383,217495395.83333334,11872063095.041695
2016-06-20,2016-06-21,763.781,764.084,732.727,737.32,142460114.58333334,11782978534.034393
2016-06-21,2016-06-22,737.226,737.226,639.07,665.9,226146555.55555555,10737398070.16786
2016-06-22,2016-06-23,666.652,678.67,587.483,588.221,289819031.358885,10234458957.32203
2016-06-23,2016-06-24,596.116,629.327,558.139,623.863,277014288.1944444,9325750019.363617
2016-06-24,2016-06-25,623.977,681.727,623.977,666.945,254224284.7222222,10329312126.645342
2016-06-25,2016-06-26,665.299,691.731,646.559,665.34,152641073.1707317,10572565676.036959
2016-06-26,2016-06-27,665.123,665.98,616.934,630.061,105703175.69444445,10106803254.685059
2016-06-27,2016-06-28,629.367,650.318,620.524,649.135,117490354.16666667,10052394152.316416
2016-06-28,2016-06-29,655.275,659.248,637.773,647.113,120406708.33333333,10246402418.67153
2016-06-29,2016-06-30,644.122,644.682,628.284,639.743,144656940.7665505,9955103469.242146
2016-06-30,2016-07-01,639.89,675.403,636.608,674.039,130590156.25,10303939695.39618
2016-07-01,2016-07-02,673.337,686.154,669.594,675.964,142518173.6111111,10636105282.112705
2016-07-02,2016-07-03,676.296,703.288,676.296,703.288,112441163.7630662,10825487574.02079
2016-07-03,2016-07-04,703.702,704.968,649.009,657.342,120296991.31944445,10660392182.570253
2016-07-04,2016-07-05,658.664,683.349,650.508,683.349,106906789.58333333,10573500739.553703
2016-07-05,2016-07-06,683.662,683.662,665.066,670.545,102702927.5261324,10606794069.971243
2016-07-06,2016-07-07,670.627,681.898,670.418,677.032,133312743.05555555,10640450458.529024
2016-07-07,2016-07-08,677.331,682.432,611.834,639.667,189236104.16666666,10150547854.32435
2016-07-08,2016-07-09,640.562,666.707,636.467,666.707,206150826.3888889,10205610893.351196
2016-07-09,2016-07-10,666.523,666.523,633.399,650.911,154875142.85714287,10273860953.120409
2016-07-10,2016-07-11,650.96,652.294,641.264,649.727,146663965.2777778,10191465797.533709
2016-07-11,2016-07-12,649.36,659.629,644.98,647.678,101209056.25,10228485826.693691
2016-07-12,2016-07-13,647.659,675.259,646.779,664.547,102330052.96167247,10368349870.338514
2016-07-13,2016-07-14,664.551,668.7,655.672,655.672,133493104.16666667,10457055036.628836
2016-07-14,2016-07-15,654.468,662.902,652.923,657.787,112133747.91666667,10349021898.599632
2016-07-15,2016-07-16,658.078,667.077,658.078,663.848,76567592.0138889,10472615925.837471
2016-07-16,2016-07-17,663.255,666.46,659.334,662.211,60582619.860627174,10459934774.235367
2016-07-17,2016-07-18,660.767,682.365,660.767,678.84,50767355.74912892,10576605092.281975
2016-07-18,2016-07-19,679.459,681.555,668.625,673.396,68054469.09722222,10684795927.902954
2016-07-19,2016-07-20,673.106,673.277,667.632,672.914,62406973.17073171,10574186033.543957
2016-07-20,2016-07-21,672.864,672.929,663.36,665.816,73545020.1388889,10544745130.962706
2016-07-21,2016-07-22,665.685,666.219,660.415,665.115,82064992.0138889,10460030277.54713
2016-07-22,2016-07-23,665.012,666.583,646.722,650.521,83447852.77777778,10409947583.06394
2016-07-23,2016-07-24,650.619,656.366,648.524,655.612,119153560.27874565,10314454609.483643
2016-07-24,2016-07-25,655.556,663.11,652.793,661.208,80340028.81944445,10363464760.857567
2016-07-25,2016-07-26,661.285,661.828,653.395,653.95,99638478.47222222,10358906365.685701
2016-07-26,2016-07-27,654.097,656.225,645.879,652.123,131822573.17073171,10293178828.842218
2016-07-27,2016-07-28,651.784,657.456,648.447,654.313,203730131.94444445,10305452796.815037
2016-07-28,2016-07-29,654.352,657.595,654.352,655.114,110872273.2638889,10348472244.770348
2016-07-29,2016-07-30,655.035,657.796,654.786,656.938,74597371.52777778,10354102519.827305
2016-07-30,2016-07-31,656.992,658.223,654.209,655.06,46836811.49825784,10358880906.717733
2016-07-31,2016-08-01,655.047,655.285,624.365,625.039,72542631.81818181,10048699485.159788
2016-08-01,2016-08-02,624.681,626.119,605.884,605.969,110822137.63066202,9799820308.137808
2016-08-02,2016-08-03,606.272,612.848,531.334,543.942,196876222.9965157,9411305736.345657
2016-08-03,2016-08-04,547.465,573.36,541.547,566.426,324632854.1666667,8829829692.743818
2016-08-04,2016-08-05,566.355,579.496,565.777,578.275,160473680.55555555,9056020152.075562
2016-08-05,2016-08-06,578.289,578.289,569.982,575.236,95773369.09722222,9067150441.88612
2016-08-06,2016-08-07,575.043,588.396,569.469,587.764,69330264.11149825,9099573887.981443
2016-08-07,2016-08-08,587.778,597.513,586.816,592.632,79466485.06944445,9331608997.361935
2016-08-08,2016-08-09,592.69,592.994,588.047,590.973,70015740.97222222,9335525401.913897
2016-08-09,2016-08-10,591.054,591.091,584.793,588.025,73643750.87108015,9297808196.522898
2016-08-10,2016-08-11,587.801,599.984,586.371,591.843,91111603.47222222,9353227812.560947
2016-08-11,2016-08-12,592.103,597.542,589.174,589.36,97622496.18055555,9379250713.34394
2016-08-12,2016-08-13,589.12,589.91,583.811,587.635,69474705.55555555,9282413870.546703
2016-08-13,2016-08-14,587.559,589.774,584.979,585.545,52623344.9122807,9283581717.406937
2016-08-14,2016-08-15,585.588,585.666,564.781,570.389,47262262.152777776,9128637719.316055
2016-08-15,2016-08-16,570.473,573.58,563.24,567.112,57812215.625,9010642457.752901
2016-08-16,2016-08-17,567.24,581.738,566.716,577.35,57330814.28571428,9059677648.119724
2016-08-17,2016-08-18,577.439,580.894,571.43,573.36,54881106.597222224,9117222414.16241
2016-08-18,2016-08-19,573.216,577.792,573.216,574.185,56971537.847222224,9106471826.510532
2016-08-19,2016-08-20,574.318,578.238,574.182,575.714,51539648.61111111,9111731860.314142
2016-08-20,2016-08-21,575.63,582.818,575.457,581.716,49092969.23076923,9167746634.98472
2016-08-21,2016-08-22,581.697,584.158,580.218,581.417,38074242.708333336,9211556967.160667
2016-08-22,2016-08-23,581.308,588.448,580.594,586.839,44057568.53146853,9238977942.006079
